h,K,repeat,method,err,score
200,0,84,Nuclear-Nuclear,71.15273182040735,1.0679852730083403
200,0,84,Pooled-Nuclear-Nuclear,93.7697589402556,1.0679852730083403
200,0,85,naive-Nuclear,79.38220549179306,0.001344921285045
200,0,85,A-Nuclear-Nuclear,72.26604825637693,1.156803112975348
200,0,85,Nuclear-Nuclear,73.26604825637693,1.156803112975348
200,0,85,Pooled-Nuclear-Nuclear,97.1510652378069,1.156803112975348
200,0,86,naive-Nuclear,92.4709230348603,0.0014758034718453
200,0,86,A-Nuclear-Nuclear,81.74439441169639,1.1319495305196683
200,0,86,Nuclear-Nuclear,82.74439441169639,1.1319495305196683
200,0,86,Pooled-Nuclear-Nuclear,112.31641908631804,1.1319495305196683
200,0,87,naive-Nuclear,67.36386255580297,0.0008066074377399
200,0,87,A-Nuclear-Nuclear,66.39037494790074,0.9278389273445252
200,0,87,Nuclear-Nuclear,67.39037494790074,0.9278389273445252
200,0,87,Pooled-Nuclear-Nuclear,87.74998794424499,0.9278389273445252
200,0,88,naive-Nuclear,20.458801033947672,0.0009053723038787
200,0,88,A-Nuclear-Nuclear,34.65211115030491,0.6548013014128629
200,0,88,Nuclear-Nuclear,35.65211115030491,0.6548013014128629
200,0,88,Pooled-Nuclear-Nuclear,36.96876586809168,0.6548013014128629
200,0,89,naive-Nuclear,94.47987983218349,0.0014223072695353
200,0,89,A-Nuclear-Nuclear,84.50049380379237,1.1148238018953414
200,0,89,Nuclear-Nuclear,85.50049380379237,1.1148238018953414
200,0,89,Pooled-Nuclear-Nuclear,116.7261781136716,1.1148238018953414
200,0,90,naive-Nuclear,69.9172277702328,0.0014284442296124
200,0,90,A-Nuclear-Nuclear,68.358296788053,0.9931971986480131
200,0,90,Nuclear-Nuclear,69.358296788053,0.9931971986480131
200,0,90,Pooled-Nuclear-Nuclear,90.89866288848862,0.9931971986480131
200,0,91,naive-Nuclear,91.16065455387502,0.0014573382355358
200,0,91,A-Nuclear-Nuclear,82.37521887590137,1.095434785609924
200,0,91,Nuclear-Nuclear,83.37521887590137,1.095434785609924
200,0,91,Pooled-Nuclear-Nuclear,113.325738229046,1.095434785609924
200,0,92,naive-Nuclear,65.74578970805773,0.0011589129993788
200,0,92,A-Nuclear-Nuclear,65.48443221125709,0.9880989872518476
200,0,92,Nuclear-Nuclear,66.48443221125709,0.9880989872518476
200,0,92,Pooled-Nuclear-Nuclear,86.30047956561515,0.9880989872518476
200,0,93,naive-Nuclear,69.87254209839566,0.0011672439314735
200,0,93,A-Nuclear-Nuclear,68.52913416930099,1.0482186740638135
200,0,93,Nuclear-Nuclear,69.52913416930099,1.0482186740638135
200,0,93,Pooled-Nuclear-Nuclear,91.1720026984854,1.0482186740638135
200,0,94,naive-Nuclear,36.37737611816876,0.0008486518023572
200,0,94,A-Nuclear-Nuclear,45.98414215013898,0.900604266527078
200,0,94,Nuclear-Nuclear,46.98414215013898,0.900604266527078
200,0,94,Pooled-Nuclear-Nuclear,55.10001546782616,0.900604266527078
200,0,95,naive-Nuclear,47.25462988196932,0.0015009795088761
200,0,95,A-Nuclear-Nuclear,53.66756577546677,1.0083081192911996
200,0,95,Nuclear-Nuclear,54.66756577546677,1.0083081192911996
200,0,95,Pooled-Nuclear-Nuclear,67.39349326835065,1.0083081192911996
200,0,96,naive-Nuclear,45.19092655721266,0.0009085346510488
200,0,96,A-Nuclear-Nuclear,51.41936426026477,0.776569770021338
200,0,96,Nuclear-Nuclear,52.41936426026477,0.776569770021338
200,0,96,Pooled-Nuclear-Nuclear,63.79637084402742,0.776569770021338
200,0,97,naive-Nuclear,84.67952021202159,0.0016871516796695
200,0,97,A-Nuclear-Nuclear,73.02493510393845,1.0531579854285444
200,0,97,Nuclear-Nuclear,74.02493510393845,1.0531579854285444
200,0,97,Pooled-Nuclear-Nuclear,98.36528419390532,1.0531579854285444
200,0,98,naive-Nuclear,47.44380240055135,0.001315987331518
