h,K,repeat,method,err,score
200,0,86,naive-Nuclear,55.870240161519845,0.995
200,0,86,A-Nuclear-Nuclear,51.2529924307554,0.855
200,0,86,Nuclear-Nuclear,52.64517793955979,0.905
200,0,86,Pooled-Nuclear-Nuclear,56.6204530645978,0.855
200,0,87,naive-Nuclear,83.09995924564247,1.0
200,0,87,A-Nuclear-Nuclear,86.50799942514467,0.945
200,0,87,Nuclear-Nuclear,87.44970545261022,0.945
200,0,87,Pooled-Nuclear-Nuclear,98.92646145786496,0.945
200,0,88,naive-Nuclear,77.50797077238865,0.995
200,0,88,A-Nuclear-Nuclear,79.4041604492657,0.905
200,0,88,Nuclear-Nuclear,80.25202745656631,0.97
200,0,88,Pooled-Nuclear-Nuclear,90.4018546868102,0.905
200,0,89,naive-Nuclear,67.49512784135563,1.0
200,0,89,A-Nuclear-Nuclear,67.28325095185997,0.9
200,0,89,Nuclear-Nuclear,68.21960436933504,0.91
200,0,89,Pooled-Nuclear-Nuclear,75.85676328992331,0.9
200,0,90,naive-Nuclear,68.53641349458867,0.995
200,0,90,A-Nuclear-Nuclear,69.50350064045057,0.87
200,0,90,Nuclear-Nuclear,70.44520666791612,0.87
200,0,90,Pooled-Nuclear-Nuclear,78.52106291623203,0.87
200,0,91,naive-Nuclear,64.19048015179594,1.0
200,0,91,A-Nuclear-Nuclear,64.50519235983342,0.855
200,0,91,Nuclear-Nuclear,65.30032197755466,0.895
200,0,91,Pooled-Nuclear-Nuclear,72.52309297949145,0.855
200,0,92,naive-Nuclear,62.22410162155178,1.0
200,0,92,A-Nuclear-Nuclear,61.95014271011746,0.86
200,0,92,Nuclear-Nuclear,62.90818564073885,0.91
200,0,92,Pooled-Nuclear-Nuclear,69.4570333998323,0.86
200,0,93,naive-Nuclear,74.95043672135269,1.0
200,0,93,A-Nuclear-Nuclear,77.4155774632438,0.97
200,0,93,Nuclear-Nuclear,78.35728349070936,0.97
200,0,93,Pooled-Nuclear-Nuclear,88.01555510358392,0.97
200,0,94,naive-Nuclear,70.30473804564816,1.0
200,0,94,A-Nuclear-Nuclear,69.25070015026512,0.86
200,0,94,Nuclear-Nuclear,70.19240617773067,0.86
200,0,94,Pooled-Nuclear-Nuclear,78.2177023280095,0.86
200,0,95,naive-Nuclear,53.67158045683851,0.995
200,0,95,A-Nuclear-Nuclear,50.42737743910244,0.845
200,0,95,Nuclear-Nuclear,51.36908346656799,0.845
200,0,95,Pooled-Nuclear-Nuclear,55.62971507461427,0.845
200,0,96,naive-Nuclear,101.03034934953602,1.0
200,0,96,A-Nuclear-Nuclear,113.03496778339864,0.9
200,0,96,Nuclear-Nuclear,113.97667381086416,0.9
200,0,96,Pooled-Nuclear-Nuclear,130.7588234877697,0.9
200,0,97,naive-Nuclear,62.98382082293837,1.0
200,0,97,A-Nuclear-Nuclear,61.42401711090833,0.89
