h,K,repeat,method,err,score
200,1,19,naive-Nuclear,60.35558801753379,6.14679373340342
200,1,20,naive-Nuclear,58.44595715109337,5.344850466987062
200,1,21,naive-Nuclear,55.85611024879715,3.508100074645605
200,1,22,naive-Nuclear,57.05086016208526,4.146917891554746
200,1,23,naive-Nuclear,63.96488670987715,4.538781503511888
200,1,24,naive-Nuclear,69.2762762905035,3.953960278669372
200,1,25,naive-Nuclear,79.38800057076766,5.642421108906633
200,1,26,naive-Nuclear,56.54761803238735,4.085480598880166
200,1,27,naive-Nuclear,58.32830133269111,3.031744038660614
200,1,28,naive-Nuclear,65.25201042221423,5.624794013718058
200,1,29,naive-Nuclear,64.6163637804395,5.302633370459871
200,1,30,naive-Nuclear,58.049616390466355,4.630611485122761
200,1,31,naive-Nuclear,54.07724509146867,4.901728609681352
200,1,32,naive-Nuclear,69.03259938428671,6.2867589204900085
200,1,33,naive-Nuclear,44.86218787971714,4.828681898569328
200,1,34,naive-Nuclear,61.01100296463643,4.062133036544833
200,1,35,naive-Nuclear,48.42008124837959,3.571829156378708
200,1,36,naive-Nuclear,66.14224371956126,4.555551738221177
200,1,37,naive-Nuclear,60.05106206886096,3.0785114449030235
200,1,38,naive-Nuclear,57.748856218977636,4.5158594229000855
200,1,39,naive-Nuclear,85.08280690268661,7.617003856680115
200,1,40,naive-Nuclear,75.71101711305899,5.682386670560765
200,1,41,naive-Nuclear,56.923880230791696,6.966143240966354
200,1,42,naive-Nuclear,52.794725867321134,4.245830809022088
200,1,43,naive-Nuclear,54.23790239092688,4.632373629958314
200,1,44,naive-Nuclear,59.91864980270607,4.77702210355665
200,1,45,naive-Nuclear,63.50331795246045,4.522590154813725
200,1,46,naive-Nuclear,80.27432326725146,5.792930337206374
200,1,47,naive-Nuclear,73.65737685238248,6.431564337529386
200,1,48,naive-Nuclear,69.6902484646407,4.31689837164052
200,1,49,naive-Nuclear,64.15450898090886,7.1398081590273526
200,1,50,naive-Nuclear,71.5178311150445,5.9319323148855325
200,1,51,naive-Nuclear,60.81605268835105,3.703285112872392
200,1,52,naive-Nuclear,48.63783610214655,3.8983229683376983
200,1,53,naive-Nuclear,79.05816411143967,5.64641803170744
200,1,54,naive-Nuclear,57.321484975187886,4.73564676965201
200,1,55,naive-Nuclear,59.682773093334106,4.890725232451515
200,1,56,naive-Nuclear,63.45514610078939,4.380922110785827
200,1,57,naive-Nuclear,56.13188882871917,4.00470320435368
200,1,58,naive-Nuclear,59.851307486914905,3.992321353543287
200,1,59,naive-Nuclear,64.64662517294866,5.141110344174231
200,1,60,naive-Nuclear,59.36450460028021,2.82610834869034
200,1,61,naive-Nuclear,56.39287612869393,4.647460837853633
200,1,62,naive-Nuclear,68.71026667352201,5.5668911876609695
200,1,63,naive-Nuclear,49.24652106268087,5.199891243889004
200,1,64,naive-Nuclear,52.762162502849606,3.928173389845499
200,1,65,naive-Nuclear,68.72404455602013,4.9198390076795775
200,1,66,naive-Nuclear,72.23019551325733,6.810697495631158
200,1,67,naive-Nuclear,63.0913155586658,4.243815853087064
200,1,68,naive-Nuclear,53.386380892022245,5.52776917244339
200,1,69,naive-Nuclear,56.520064184037295,5.275585240098547
200,1,70,naive-Nuclear,64.656341032303,5.781467081039792
200,1,71,naive-Nuclear,64.52460257929383,3.701143129657448
200,1,72,naive-Nuclear,75.26923809059492,4.990840392836125
200,1,73,naive-Nuclear,47.41861928219964,6.422749972467269
200,1,74,naive-Nuclear,68.4597971807441,3.689156407300967
200,1,75,naive-Nuclear,73.55455355491215,5.778179629699529
200,1,76,naive-Nuclear,69.88319590196842,6.396454005489321
200,1,77,naive-Nuclear,61.92723451713856,5.010309839687337
200,1,78,naive-Nuclear,46.46218648509678,3.315966437130521
200,1,79,naive-Nuclear,70.18048964486483,4.42629831994693
200,1,80,naive-Nuclear,47.235093575893984,3.9448389789330154
200,1,81,naive-Nuclear,50.883498417466726,4.533990915859713
200,1,82,naive-Nuclear,59.50599537523698,4.074071734786688
200,1,83,naive-Nuclear,49.47494072258645,3.986597805990365
200,1,84,naive-Nuclear,61.9431463459327,4.33449528730262
200,1,85,naive-Nuclear,56.87423909351301,5.2946915294920345
200,1,86,naive-Nuclear,52.97409603769225,3.917749801218217
200,1,87,naive-Nuclear,50.6819611007697,4.916218294349281
200,1,88,naive-Nuclear,60.86912430310102,4.226860820897643
200,1,89,naive-Nuclear,52.893310599163286,4.388536771971379
200,1,90,naive-Nuclear,76.01062219283709,6.381800453430244
200,1,91,naive-Nuclear,86.86320503237225,5.777168681349934
200,1,92,naive-Nuclear,71.21317059508159,6.191184979509051
200,1,93,naive-Nuclear,62.42750837341855,4.678454739990345
200,1,94,naive-Nuclear,65.67973828968005,4.668341796783186
200,1,95,naive-Nuclear,60.50562054259984,6.698804493040917
200,1,96,naive-Nuclear,53.79465195107309,3.692068813845542
200,1,97,naive-Nuclear,59.8589766175094,4.1324023233286535
200,1,98,naive-Nuclear,52.776117532084214,4.006559129339053
200,1,99,naive-Nuclear,56.538018895222194,3.3519723806547286
200,1,100,naive-Nuclear,55.6507561014452,5.408676940400624
200,1,1,A-Lasso-Lasso,74.97643162305874,4.987232237996435
200,1,2,A-Lasso-Lasso,86.17516380440566,4.649038374828852
200,1,3,A-Lasso-Lasso,62.761449707262585,4.438550758044941
200,1,4,A-Lasso-Lasso,73.88619504807932,5.2026032995967615
200,1,5,A-Lasso-Lasso,79.44233063901231,5.046573152232228
200,1,6,A-Lasso-Lasso,61.99863035518928,4.450614360275047
200,1,7,A-Lasso-Lasso,81.98802906383645,4.966645416916004
200,1,8,A-Lasso-Lasso,56.67952820199031,5.029257466355969
200,1,9,A-Lasso-Lasso,78.06290408167601,4.648731339184649
200,1,10,A-Lasso-Lasso,76.77112522933254,4.917662428301211
200,1,11,A-Lasso-Lasso,73.91924982586559,4.572519580084026
200,1,12,A-Lasso-Lasso,61.25613338575644,4.595536906428954
200,1,13,A-Lasso-Lasso,65.89155930453518,4.479136088453281
200,1,14,A-Lasso-Lasso,69.43968166651237,4.991747884514293
200,1,15,A-Lasso-Lasso,67.07891945129424,4.916956618074557
200,1,16,A-Lasso-Lasso,67.5580142038597,4.968052931132305
200,1,17,A-Lasso-Lasso,59.293315251759125,4.81410964165182
200,1,18,A-Lasso-Lasso,72.5583359841327,5.121366222323419
200,1,19,A-Lasso-Lasso,69.27029460029075,4.60802050443329
200,1,20,A-Lasso-Lasso,74.92935798427763,5.164024437223312
200,1,21,A-Lasso-Lasso,56.54907552516879,5.008096750708385
200,1,22,A-Lasso-Lasso,61.21859618151481,5.12330215176386
200,1,23,A-Lasso-Lasso,53.23616015668918,4.805047900820149
200,1,24,A-Lasso-Lasso,86.77115890438549,4.469439021895475
200,1,25,A-Lasso-Lasso,75.09222048013231,4.655593238406115
200,1,26,A-Lasso-Lasso,73.49915917368278,4.816018641364684
200,1,27,A-Lasso-Lasso,77.82349658987437,5.357442713391363
200,1,28,A-Lasso-Lasso,90.9396956176418,5.020425505990378
200,1,29,A-Lasso-Lasso,66.80968136832729,4.9268723959746925
200,1,30,A-Lasso-Lasso,48.36068508488893,4.964597706790842
200,1,31,A-Lasso-Lasso,62.379806107675506,4.793334882367957
200,1,32,A-Lasso-Lasso,61.20695960938954,4.830993769658741
200,1,33,A-Lasso-Lasso,73.98231153665907,4.809156525556084
200,1,34,A-Lasso-Lasso,74.3166459917218,5.016790691789549
200,1,35,A-Lasso-Lasso,56.22432233123601,4.77992793965708
200,1,36,A-Lasso-Lasso,64.59116601033597,4.814839919864269
200,1,37,A-Lasso-Lasso,71.89321845039944,4.921231762807743
200,1,38,A-Lasso-Lasso,48.34845101210951,5.285167111111624
200,1,39,A-Lasso-Lasso,70.49379962601134,4.889288739890723
200,1,40,A-Lasso-Lasso,85.57381528628324,4.467034599941436
200,1,41,A-Lasso-Lasso,82.59481093863843,4.9893952604723255
200,1,42,A-Lasso-Lasso,46.52392083045517,4.626134221442916
200,1,43,A-Lasso-Lasso,70.62666985484796,4.852138860807586
200,1,44,A-Lasso-Lasso,54.725209344601254,5.243814730938039
200,1,45,A-Lasso-Lasso,63.46945020208935,5.187747336909387
200,1,46,A-Lasso-Lasso,72.5314881656449,4.966424977241855
200,1,47,A-Lasso-Lasso,84.86322189979992,4.849285887741704
200,1,48,A-Lasso-Lasso,65.38319428889471,4.718160702035068
200,1,49,A-Lasso-Lasso,64.94817163757628,5.144435482297817
200,1,50,A-Lasso-Lasso,69.05401956910876,4.866829403580806
200,1,51,A-Lasso-Lasso,81.66484200024357,4.837403350527573
200,1,52,A-Lasso-Lasso,73.18913349660983,4.819270584866078
200,1,53,A-Lasso-Lasso,67.77154192361488,5.11124197197155
200,1,54,A-Lasso-Lasso,55.295379886300324,4.79347406170869
200,1,55,A-Lasso-Lasso,83.79769233839431,5.289896082776022
200,1,56,A-Lasso-Lasso,54.511471046106465,4.897396470947991
200,1,57,A-Lasso-Lasso,50.6339328334404,4.9568421883527645
200,1,58,A-Lasso-Lasso,67.80462778594679,4.777370746178727
200,1,59,A-Lasso-Lasso,52.62534891981903,4.862942157543047
200,1,60,A-Lasso-Lasso,81.23843983213854,5.050036388141681
200,1,61,A-Lasso-Lasso,60.26964732664581,5.032977134337966
200,1,62,A-Lasso-Lasso,61.67257155509202,4.821046358181846
200,1,63,A-Lasso-Lasso,59.1732101528452,4.588186227748911
200,1,64,A-Lasso-Lasso,64.05119905593517,4.740171373636205
200,1,65,A-Lasso-Lasso,72.15872046287575,4.944770778422916
200,1,66,A-Lasso-Lasso,69.10180516346921,4.763559366564276
200,1,67,A-Lasso-Lasso,97.03553886373325,5.062996520938535
200,1,68,A-Lasso-Lasso,62.08082660717906,4.638461732275799
200,1,69,A-Lasso-Lasso,61.944416187851914,4.935607794262714
200,1,70,A-Lasso-Lasso,60.64167169571212,4.811440505808825
200,1,71,A-Lasso-Lasso,74.7553924990344,4.770319536324804
200,1,72,A-Lasso-Lasso,57.207066832407264,4.987310525540541
200,1,73,A-Lasso-Lasso,68.37952947520608,4.878744629921415
200,1,74,A-Lasso-Lasso,73.03291882270736,4.991735038924137
200,1,75,A-Lasso-Lasso,69.09989375535002,4.700639225997326
200,1,76,A-Lasso-Lasso,45.13087794662451,4.877257364341856
200,1,77,A-Lasso-Lasso,60.88159835646877,4.556860593119707
200,1,78,A-Lasso-Lasso,70.34283378689932,4.887162641139329
200,1,79,A-Lasso-Lasso,64.02425713608841,4.790739588691142
200,1,80,A-Lasso-Lasso,65.25687942612191,5.099025921394788
200,1,81,A-Lasso-Lasso,75.92059416179004,4.580050590625211
200,1,82,A-Lasso-Lasso,64.10868069686339,4.911595314703197
200,1,83,A-Lasso-Lasso,64.61197169526517,4.943910060477679
200,1,84,A-Lasso-Lasso,74.15515255145061,4.854569556053086
200,1,85,A-Lasso-Lasso,53.67091535636595,5.053175968405143
200,1,86,A-Lasso-Lasso,68.62587475370745,4.812534382121662
200,1,87,A-Lasso-Lasso,56.490781022469704,4.7779004194565
200,1,88,A-Lasso-Lasso,84.1939537403934,5.156831401711349
200,1,89,A-Lasso-Lasso,79.52273024650398,4.946093712546871
200,1,90,A-Lasso-Lasso,81.70524667804955,4.801188379366355
200,1,91,A-Lasso-Lasso,80.4451890047624,5.100509328805953
200,1,92,A-Lasso-Lasso,89.93040677743724,5.029586918811597
200,1,93,A-Lasso-Lasso,62.6279497352879,4.830763659551116
200,1,94,A-Lasso-Lasso,63.72678806528313,4.968613486653521
200,1,95,A-Lasso-Lasso,76.4625794977382,4.87722231818069
200,1,96,A-Lasso-Lasso,81.37062092233575,4.835493370092147
200,1,97,A-Lasso-Lasso,53.0758012442011,5.116198656883547
200,1,98,A-Lasso-Lasso,49.89422412322837,5.272489369182413
200,1,99,A-Lasso-Lasso,52.97950104533918,4.438162967593753
200,1,100,A-Lasso-Lasso,77.80599093236196,4.802514959801017
200,1,1,A-Nuclear-Lasso,68.52530395876096,4.708853755604645
200,1,2,A-Nuclear-Lasso,50.99014672883836,4.263413976071958
200,1,3,A-Nuclear-Lasso,66.93624868779841,4.553919682210419
200,1,4,A-Nuclear-Lasso,63.65444481821054,4.502223208868205
200,1,5,A-Nuclear-Lasso,66.03024823358177,4.426483586314625
200,1,6,A-Nuclear-Lasso,54.55282448268398,4.330104389566592
200,1,7,A-Nuclear-Lasso,42.381452845775236,4.168391662942456
200,1,8,A-Nuclear-Lasso,71.85841982216047,4.517141812325526
200,1,9,A-Nuclear-Lasso,61.583884133221154,4.51979666404976
200,1,10,A-Nuclear-Lasso,64.8072634394729,4.490256900857734
200,1,11,A-Nuclear-Lasso,54.88023921298335,4.837583907938088
200,1,12,A-Nuclear-Lasso,55.4048742535121,4.396054901585284
200,1,13,A-Nuclear-Lasso,63.09299318508966,4.751320482266285
200,1,14,A-Nuclear-Lasso,63.11151014013269,4.205333560475777
200,1,15,A-Nuclear-Lasso,55.65961780460666,4.573604324963355
200,1,16,A-Nuclear-Lasso,79.7404918759575,4.724565905504371
200,1,17,A-Nuclear-Lasso,52.45603821325785,4.683270968160437
200,1,18,A-Nuclear-Lasso,52.36199432127149,4.474797017060579
200,1,19,A-Nuclear-Lasso,61.085072834651136,4.916853908110193
200,1,20,A-Nuclear-Lasso,72.86432036893325,4.644260253967546
200,1,21,A-Nuclear-Lasso,67.44723887341848,4.452587363155239
200,1,22,A-Nuclear-Lasso,80.04025167569367,4.424416983082759
200,1,23,A-Nuclear-Lasso,52.29349162489623,4.433500099414648
200,1,24,A-Nuclear-Lasso,47.36343238380537,4.50743908078917
200,1,25,A-Nuclear-Lasso,52.425018183899105,4.557199141465802
200,1,26,A-Nuclear-Lasso,70.64304751478048,4.498213708241349
200,1,27,A-Nuclear-Lasso,67.65959455131679,4.614358210917295
200,1,28,A-Nuclear-Lasso,37.31713022904152,4.395970074059094
200,1,29,A-Nuclear-Lasso,42.33986435264851,4.310780430966807
200,1,30,A-Nuclear-Lasso,42.72027405424749,4.033095897388747
200,1,31,A-Nuclear-Lasso,61.73265500942562,4.629038612815
200,1,32,A-Nuclear-Lasso,66.64847965640473,4.7127233057304485
200,1,33,A-Nuclear-Lasso,65.97121700901536,4.515314761041074
200,1,34,A-Nuclear-Lasso,52.32835259634427,4.292083514278405
200,1,35,A-Nuclear-Lasso,48.3317157611318,4.361556306419314
200,1,36,A-Nuclear-Lasso,61.07800526546992,4.645789352272314
200,1,37,A-Nuclear-Lasso,81.15070219561869,4.84919345177407
200,1,38,A-Nuclear-Lasso,62.78370115450924,4.547882090139426
200,1,39,A-Nuclear-Lasso,69.55023692353632,4.446935763618734
200,1,40,A-Nuclear-Lasso,69.49501606830344,4.705668209983416
200,1,41,A-Nuclear-Lasso,57.304102709558,4.706100938528683
200,1,42,A-Nuclear-Lasso,72.17021423065523,4.570607130090808
200,1,43,A-Nuclear-Lasso,46.76730192918868,4.497852716516905
200,1,44,A-Nuclear-Lasso,52.03635780826752,4.501215736174388
200,1,45,A-Nuclear-Lasso,55.22760903367993,4.569453996034749
200,1,46,A-Nuclear-Lasso,64.46934380475474,4.648408879427259
200,1,47,A-Nuclear-Lasso,67.23373101684896,4.427033356662939
200,1,48,A-Nuclear-Lasso,87.15934230695356,4.574822641790447
200,1,49,A-Nuclear-Lasso,74.87220145589376,4.720883121051458
200,1,50,A-Nuclear-Lasso,61.48231405924921,4.659410500152385
200,1,51,A-Nuclear-Lasso,63.715265368718555,4.664425797934001
200,1,52,A-Nuclear-Lasso,69.95171060591352,4.528611155531167
200,1,53,A-Nuclear-Lasso,65.84290670490503,4.700622530236327
200,1,54,A-Nuclear-Lasso,58.99673074221888,4.580602277085641
200,1,55,A-Nuclear-Lasso,50.758733706340045,4.390142549865018
200,1,56,A-Nuclear-Lasso,43.47388043290177,4.664065095032566
200,1,57,A-Nuclear-Lasso,69.07020190589475,4.579275840556575
200,1,58,A-Nuclear-Lasso,67.84400358655279,4.458946958019748
200,1,59,A-Nuclear-Lasso,68.39980139203388,4.623674336155274
200,1,60,A-Nuclear-Lasso,67.19329635408926,4.724791602147303
200,1,61,A-Nuclear-Lasso,69.1785591295608,4.820532374181009
200,1,62,A-Nuclear-Lasso,50.411637104702955,4.657410287467588
200,1,63,A-Nuclear-Lasso,57.521005459127956,4.748985271023011
200,1,64,A-Nuclear-Lasso,61.30632278818462,4.589517990395232
200,1,65,A-Nuclear-Lasso,63.08629034836952,4.512234515698498
200,1,66,A-Nuclear-Lasso,64.43536484789382,4.562980171517439
200,1,67,A-Nuclear-Lasso,59.73828239692801,4.656351788338176
200,1,68,A-Nuclear-Lasso,49.05625025160649,4.589769260211104
200,1,69,A-Nuclear-Lasso,56.398448099298726,4.667824839732288
200,1,70,A-Nuclear-Lasso,41.71795455854562,4.429021337718142
200,1,71,A-Nuclear-Lasso,51.840537180707976,4.299229327649639
200,1,72,A-Nuclear-Lasso,62.28736041080027,4.93057408015894
200,1,73,A-Nuclear-Lasso,44.156095308239735,4.567704730068798
200,1,74,A-Nuclear-Lasso,76.75707805704121,4.6215565513852574
200,1,75,A-Nuclear-Lasso,46.430395604788494,4.9634709599763145
200,1,76,A-Nuclear-Lasso,59.62265878845634,4.595830439433181
200,1,77,A-Nuclear-Lasso,50.5603134928512,4.480223897009399
200,1,78,A-Nuclear-Lasso,66.12296461540811,4.551887355680212
200,1,79,A-Nuclear-Lasso,68.7368916450452,4.550376766182403
200,1,80,A-Nuclear-Lasso,61.161392683891826,4.72563200211152
200,1,81,A-Nuclear-Lasso,61.354558683039336,4.763382712836234
200,1,82,A-Nuclear-Lasso,61.72496396211937,4.424009223129932
200,1,83,A-Nuclear-Lasso,55.99062285042347,4.621511962072842
200,1,84,A-Nuclear-Lasso,70.77991479732722,4.848067673712006
200,1,85,A-Nuclear-Lasso,60.50221297112862,4.501659222951538
200,1,86,A-Nuclear-Lasso,61.5679943973466,4.674889367295801
200,1,87,A-Nuclear-Lasso,59.15673180767089,4.555271623722135
200,1,88,A-Nuclear-Lasso,66.94113690753599,4.724268826278247
200,1,89,A-Nuclear-Lasso,63.01959885147529,4.480559465684927
200,1,90,A-Nuclear-Lasso,53.744662203546845,4.49930010404469
200,1,91,A-Nuclear-Lasso,64.91550687214468,4.521537227729181
200,1,92,A-Nuclear-Lasso,73.88376447831669,4.902418252655116
200,1,93,A-Nuclear-Lasso,36.888869439326264,4.185507442669566
200,1,94,A-Nuclear-Lasso,59.24013502975661,4.436587726665136
200,1,95,A-Nuclear-Lasso,58.184158417820875,4.326740854154767
200,1,96,A-Nuclear-Lasso,80.58856413550183,4.789128029834648
200,1,97,A-Nuclear-Lasso,63.0514891166471,4.675076755069295
200,1,98,A-Nuclear-Lasso,53.041641797693764,4.381400407838283
200,1,99,A-Nuclear-Lasso,59.37209912096973,4.543452056180604
200,1,100,A-Nuclear-Lasso,67.57671604546323,4.590589246932422
200,1,1,A-Nuclear-Nuclear,57.66008851052847,0.5017168389387916
200,1,2,A-Nuclear-Nuclear,58.10265187111223,0.4068576495490251
200,1,3,A-Nuclear-Nuclear,59.2338409470853,0.2670766947919282
200,1,4,A-Nuclear-Nuclear,53.89772291435284,0.1548108889618834
200,1,5,A-Nuclear-Nuclear,66.54497123066749,0.1100874168178376
200,1,6,A-Nuclear-Nuclear,52.442129081680946,0.2371507267062929
200,1,7,A-Nuclear-Nuclear,63.745163651616565,0.1510648745744195
200,1,8,A-Nuclear-Nuclear,55.82199491811262,0.198721135214259
200,1,9,A-Nuclear-Nuclear,81.59487652601325,0.4116044309752126
200,1,10,A-Nuclear-Nuclear,63.60381522078286,0.1016742686118076
200,1,11,A-Nuclear-Nuclear,59.68735731322589,0.1210379917973847
200,1,12,A-Nuclear-Nuclear,61.58139508705415,0.344475308528249
200,1,13,A-Nuclear-Nuclear,45.72518239273646,0.1715001516977282
200,1,14,A-Nuclear-Nuclear,72.47033164087617,0.4481921165317243
200,1,15,A-Nuclear-Nuclear,47.345078671239065,0.1120044451395624
200,1,16,A-Nuclear-Nuclear,57.95744363343104,0.2399403030683332
200,1,17,A-Nuclear-Nuclear,57.630760008589306,0.2824801986511423
200,1,18,A-Nuclear-Nuclear,67.4488156159264,0.2955844095309255
200,1,19,A-Nuclear-Nuclear,67.23365624674824,0.4514188184994263
200,1,20,A-Nuclear-Nuclear,62.49707368874478,0.258079918810284
200,1,21,A-Nuclear-Nuclear,58.61915068959398,0.1236742917468727
200,1,22,A-Nuclear-Nuclear,60.66867133332421,0.3059853150522003
200,1,23,A-Nuclear-Nuclear,54.177616947909215,0.2348048408553245
200,1,24,A-Nuclear-Nuclear,54.40095291921729,0.2784569504715585
